"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","GeneAnno"
"chr13-91056117-91057353",5.46697061339925e-09,0.942124673004217,0.115,0.059,0.000898523955165234,"DC2hm","chr13-91056117-91057353","LINC00380"
"chr1-9121453-9122405.2",6.18446756571904e-21,0.941346163974866,0.266,0.141,1.01644816676375e-15,"DC2hm","chr1-9121453-9122405","GPR157"
"chr3-196774271-196775416",5.99449806779751e-08,0.940063823049139,0.101,0.052,0.0098522572993286,"DC2hm","chr3-196774271-196775416","PAK2"
"chr14-35375393-35376097.1",8.52582061657846e-12,0.940063590449439,0.15,0.08,1.40126124743775e-06,"DC2hm","chr14-35375393-35376097","RP11-561B11.3"
"chr20-57748157-57749579.2",6.98567290887723e-19,0.938866398313542,0.242,0.13,1.14813027093852e-13,"DC2hm","chr20-57748157-57749579","PMEPA1"
"chr17-1484640-1486193.2",1.81963288174001e-22,0.937892963619431,0.278,0.153,2.9906576227838e-17,"DC2hm","chr17-1484640-1486193","MYO1C"
"chr21-45972885-45974933.1",1.66390017541723e-11,0.937703771962491,0.146,0.08,2.73470313330699e-06,"DC2hm","chr21-45972885-45974933","AJ011932.1"
"chrX-115311189-115312026",2.75850640679696e-08,0.93759678648207,0.106,0.055,0.00453374320489115,"DC2hm","chrX-115311189-115312026","LUZP4"
"chr14-75514297-75515942.2",1.11646416952598e-15,0.93574295687499,0.202,0.109,1.83496468582442e-10,"DC2hm","chr14-75514297-75515942","BATF"
"chr3-119468593-119470062.1",2.21358884030701e-31,0.935059649669688,0.375,0.206,3.63814393848659e-26,"DC2hm","chr3-119468593-119470062","POGLUT1"
"chr7-157352406-157353512.1",9.03435572146235e-11,0.933400244959395,0.139,0.075,1.48484153460094e-05,"DC2hm","chr7-157352406-157353512","DNAJB6"
"chr1-198601795-198602825",1.28373197575113e-08,0.933203706204382,0.109,0.059,0.00210987768874577,"DC2hm","chr1-198601795-198602825","RP11-553K8.2"
"chr7-129146228-129146936.2",7.93484788259724e-24,0.932522541342035,0.298,0.162,1.30413192374427e-18,"DC2hm","chr7-129146228-129146936","TSPAN33"
"chr12-66071357-66072887.1",1.22684149959862e-17,0.932124256191892,0.228,0.123,2.01637534666532e-12,"DC2hm","chr12-66071357-66072887","RNA5SP362"
"chr1-31980759-31982362.1",3.43084377513111e-09,0.932023516855226,0.117,0.064,0.000563876328661673,"DC2hm","chr1-31980759-31982362","KHDRBS1"
"chr5-35856551-35857266.3",5.23216264501773e-18,0.930983525228802,0.235,0.126,8.59932091521889e-13,"DC2hm","chr5-35856551-35857266","IL7R"
"chr2-196259862-196260562",1.96622875262325e-09,0.930702801329578,0.122,0.065,0.000323159526637394,"DC2hm","chr2-196259862-196260562","HECW2"
"chr5-77293992-77294576",2.59055840928686e-08,0.930328499114055,0.107,0.057,0.00425771227358342,"DC2hm","chr5-77293992-77294576","PDE8B"
"chr9-128125007-128125723.2",1.30207491389423e-12,0.929413677773827,0.162,0.088,2.14002522473086e-07,"DC2hm","chr9-128125007-128125723","PTGES2"
"chr3-190532584-190533885",6.98245194250713e-08,0.927405411659353,0.103,0.053,0.0114760088901076,"DC2hm","chr3-190532584-190533885","IL1RAP"
"chr17-9388938-9389529.2",1.05120025482868e-11,0.926856635564992,0.156,0.082,1.72770017882368e-06,"DC2hm","chr17-9388938-9389529","STX8"
"chr22-24516099-24516639",1.47542920628758e-08,0.925167785797568,0.109,0.06,0.00242494167199394,"DC2hm","chr22-24516099-24516639","UPB1"
"chr5-148746666-148747367",3.42365975368249e-08,0.925107371294566,0.105,0.057,0.00562695598816486,"DC2hm","chr5-148746666-148747367","HTR4"
"chr2-54708499-54709926",1.51936961300761e-08,0.92459837892151,0.108,0.06,0.00249715992745866,"DC2hm","chr2-54708499-54709926","EML6"
"chr22-38305535-38306517.2",1.39650693480038e-15,0.923929834716563,0.201,0.112,2.29522897269117e-10,"DC2hm","chr22-38305535-38306517","CSNK1E"
"chr6-16740950-16741514",2.29647551858887e-08,0.922283578201886,0.108,0.058,0.00377437233857674,"DC2hm","chr6-16740950-16741514","ATXN1"
"chr1-94302405-94303578",1.11506533898301e-09,0.920991845074218,0.129,0.068,0.000183266563788552,"DC2hm","chr1-94302405-94303578","RP11-148B18.1"
"chr1-205772573-205773115.1",8.63266934510124e-18,0.919693940530281,0.235,0.127,1.41882237021411e-12,"DC2hm","chr1-205772573-205773115","RAB29"
"chr1-167229426-167230297",4.58150539178008e-09,0.916924483065083,0.119,0.065,0.000752993318666015,"DC2hm","chr1-167229426-167230297","POU2F1"
"chr2-25273322-25273998",9.13675317665537e-10,0.916248618131724,0.13,0.07,0.000150167106834919,"DC2hm","chr2-25273322-25273998","DNMT3A"
"chr3-185928358-185929187.2",7.38431840757706e-12,0.915375940814329,0.16,0.086,1.21364965187733e-06,"DC2hm","chr3-185928358-185929187","TRA2B"
"chr3-23161600-23162342",3.49678735191117e-08,0.91532676704912,0.108,0.059,0.00574714485223361,"DC2hm","chr3-23161600-23162342","UBE2E2"
"chr16-10957731-10958435.1",1.28536757907677e-13,0.915280286142442,0.186,0.099,2.11256588459162e-08,"DC2hm","chr16-10957731-10958435","CLEC16A"
"chr12-110639590-110640153",1.56849001020638e-08,0.914465653003893,0.113,0.061,0.0025778917562747,"DC2hm","chr12-110639590-110640153","TCTN1"
"chr11-102318321-102319035.2",5.33382466277517e-13,0.914369605838258,0.178,0.095,8.76640752450413e-08,"DC2hm","chr11-102318321-102319035","BIRC3"
"chr12-76878113-76879884.2",2.8448375423618e-18,0.913252619306803,0.244,0.134,4.67563274274874e-13,"DC2hm","chr12-76878113-76879884","CSRP2"
"chr3-172607007-172607993",8.87244456001812e-08,0.912017136125992,0.103,0.055,0.0145823062566178,"DC2hm","chr3-172607007-172607993","RP11-408H1.3"
"chr18-74971418-74972484.1",2.33411686010035e-09,0.911825026122451,0.126,0.068,0.000383623776541793,"DC2hm","chr18-74971418-74972484","ZNF407"
"chr10-96788777-96789947",5.84105217793019e-08,0.911704301294433,0.107,0.057,0.00960006130703717,"DC2hm","chr10-96788777-96789947","LCOR"
"chr2-207176011-207176765",1.22272849521878e-08,0.911619644554828,0.114,0.062,0.00200961541831682,"DC2hm","chr2-207176011-207176765","AC007879.1"
"chr2-233199689-233200239.1",1.86934582027741e-15,0.911265400995552,0.213,0.113,3.07236332291693e-10,"DC2hm","chr2-233199689-233200239","INPP5D"
"chr12-121276677-121277652.1",2.00692539175611e-10,0.911260820508667,0.142,0.076,3.29848222762076e-05,"DC2hm","chr12-121276677-121277652","CAMKK2"
"chr15-63501422-63501637",2.16488761768938e-10,0.910870586996291,0.141,0.075,3.55810104405338e-05,"DC2hm","chr15-63501422-63501637","AC007950.2"
"chr5-133977052-133978722.2",1.70034771778995e-15,0.910200991151725,0.211,0.114,2.79460649157367e-10,"DC2hm","chr5-133977052-133978722","VDAC1"
"chr1-172342509-172344049.1",3.05307019973509e-21,0.909830215713957,0.278,0.155,5.01787352677461e-16,"DC2hm","chr1-172342509-172344049","DNM3"
"chr3-128803872-128804467.1",1.7945061140646e-18,0.909762624050544,0.246,0.135,2.94936052377088e-13,"DC2hm","chr3-128803872-128804467","RAB7A"
"chr19-10102052-10103072",7.1951759434224e-08,0.909762019591113,0.104,0.057,0.0118256314218119,"DC2hm","chr19-10102052-10103072","ANGPTL6"
"chrX-109500912-109501726",3.47920307980031e-09,0.909102749406089,0.124,0.067,0.000571824422180579,"DC2hm","chrX-109500912-109501726","GUCY2F"
"chr16-10765314-10766213.1",1.85854228960736e-11,0.908332371972042,0.155,0.084,3.05460718008418e-06,"DC2hm","chr16-10765314-10766213","TVP23A"
"chr6-31945396-31946128",9.94220479687771e-08,0.907204467356879,0.1,0.055,0.0163405106939084,"DC2hm","chr6-31945396-31946128","CFB"
"chr1-236147753-236148915.1",2.86198797920183e-24,0.906859535119206,0.321,0.174,4.70382034321716e-19,"DC2hm","chr1-236147753-236148915","GPR137B"
"chr11-61684050-61684846.2",9.11233268981207e-15,0.906606953083807,0.198,0.109,1.49765743923406e-09,"DC2hm","chr11-61684050-61684846","DAGLA"
"chr11-96341196-96342016",5.70783962586468e-08,0.906149551001442,0.106,0.058,0.00938111981708989,"DC2hm","chr11-96341196-96342016","MAML2"
"chr5-10564695-10565590",2.1128099855446e-08,0.905884193153696,0.113,0.061,0.00347250885174183,"DC2hm","chr5-10564695-10565590","ANKRD33B"
"chr10-103691702-103693880.1",2.02602525710998e-10,0.904853158983818,0.144,0.077,3.32987381132311e-05,"DC2hm","chr10-103691702-103693880","SH3PXD2A"
"chr5-157597939-157598250",1.82526655488342e-07,0.904727967672432,0.1,0.053,0.0299991684627864,"DC2hm","chr5-157597939-157598250","ADAM19"
"chr19-8193501-8194917.2",3.11504339441644e-33,0.904522635518863,0.407,0.231,5.11972957089314e-28,"DC2hm","chr19-8193501-8194917","CERS4"
"chr9-130010111-130011017.1",2.10386427806317e-17,0.904480914759829,0.239,0.128,3.45780613421073e-12,"DC2hm","chr9-130010111-130011017","FNBP1"
"chrX-155333474-155333962",1.2378730321187e-07,0.904382184417724,0.103,0.054,0.0203450622193868,"DC2hm","chrX-155333474-155333962","CLIC2"
"chr1-19450771-19451427.1",5.09325908186553e-10,0.90417011417666,0.138,0.073,8.3710259640001e-05,"DC2hm","chr1-19450771-19451427","CAPZB"
"chr10-15370120-15371495.1",2.08650333929954e-10,0.902626145309955,0.144,0.077,3.42927256330575e-05,"DC2hm","chr10-15370120-15371495","FAM171A1"
"chr12-49672068-49673109.1",2.22180530331508e-17,0.901478143720712,0.238,0.129,3.6516481062635e-12,"DC2hm","chr12-49672068-49673109","FMNL3"
"chr15-81315542-81316146.2",6.57216784306139e-12,0.900610485740835,0.167,0.089,1.08016864584635e-06,"DC2hm","chr15-81315542-81316146","STARD5"
"chr10-88106345-88106773.1",6.93663609005873e-10,0.900547174604867,0.134,0.073,0.00011400708245816,"DC2hm","chr10-88106345-88106773","PTEN"
"chr12-91947356-91947957",3.5202330971964e-08,0.898875271121049,0.108,0.06,0.00578567910689714,"DC2hm","chr12-91947356-91947957","LINC01619"
"chr5-124452406-124454059.3",9.47840521708413e-20,0.897249848037348,0.268,0.149,1.55782328945386e-14,"DC2hm","chr5-124452406-124454059","CTD-2308B18.4"
"chr11-117934406-117935805.2",2.46923083552796e-19,0.897227802485713,0.265,0.145,4.05830433973198e-14,"DC2hm","chr11-117934406-117935805","TMPRSS13"
"chr6-142853707-142854216",1.19386102238217e-07,0.896910454936078,0.103,0.056,0.0196217028333622,"DC2hm","chr6-142853707-142854216","HIVEP2"
"chr10-71747443-71748348.1",2.44203936223997e-15,0.896594747419761,0.213,0.117,4.0136137938095e-10,"DC2hm","chr10-71747443-71748348","C10orf54"
"chr4-186068065-186069262",5.58015766878087e-08,0.896098800403041,0.106,0.059,0.00917126813652479,"DC2hm","chr4-186068065-186069262","TLR3"
"chr21-34030026-34030683",1.31375917595591e-07,0.893539100119714,0.103,0.056,0.0215922889364234,"DC2hm","chr21-34030026-34030683","MRPS6"
"chr12-124550413-124551040",5.18569899967949e-08,0.892458944381437,0.108,0.06,0.00852295559092323,"DC2hm","chr12-124550413-124551040","NCOR2"
"chr17-59825086-59825895.3",1.35505040252649e-12,0.89226277920444,0.176,0.097,2.22709308907241e-07,"DC2hm","chr17-59825086-59825895","VMP1"
"chr9-129968555-129969567.1",3.96864530904125e-12,0.892256412594091,0.168,0.093,6.52266699767474e-07,"DC2hm","chr9-129968555-129969567","FNBP1"
"chr11-121767242-121768105.1",1.69659287861672e-09,0.891899715322379,0.133,0.072,0.000278843522565051,"DC2hm","chr11-121767242-121768105","SORL1"
"chr6-73506128-73506624.2",4.36181378107012e-11,0.891407589069212,0.154,0.085,7.1688590398778e-06,"DC2hm","chr6-73506128-73506624","MTO1"
"chr2-236567543-236568697.2",2.69833943640205e-11,0.890149013627016,0.158,0.088,4.43485578069859e-06,"DC2hm","chr2-236567543-236568697","ACKR3"
"chr4-26345046-26345858",6.05278284662853e-08,0.89013018466069,0.109,0.06,0.00994805124757632,"DC2hm","chr4-26345046-26345858","RBPJ"
"chr1-26838634-26839565.2",1.05282005032828e-13,0.889956180291291,0.197,0.105,1.73036239371704e-08,"DC2hm","chr1-26838634-26839565","ZDHHC18"
"chr6-137904470-137905472.2",3.19461283734397e-09,0.889839769013224,0.131,0.07,0.000525050592881668,"DC2hm","chr6-137904470-137905472","TNFAIP3"
"chr11-75345620-75346084",2.30079325377974e-08,0.889798402817934,0.117,0.062,0.00378146875224969,"DC2hm","chr11-75345620-75346084","ARRB1"
"chr1-67563778-67564687.1",7.94612086229354e-12,0.88964186127606,0.165,0.091,1.30598469432225e-06,"DC2hm","chr1-67563778-67564687","RP11-393N21.2"
"chr3-71129401-71131011.1",1.33176476075315e-09,0.889338724076697,0.139,0.074,0.000218882197253584,"DC2hm","chr3-71129401-71131011","FOXP1"
"chr15-70240072-70240551",1.06104331054409e-08,0.889194562281632,0.121,0.066,0.00174387773304474,"DC2hm","chr15-70240072-70240551","AC011648.1"
"chr10-25061724-25062906",2.92400745363163e-07,0.887836546452809,0.101,0.054,0.0480575245041627,"DC2hm","chr10-25061724-25062906","ENKUR"
"chr16-12685602-12686364",9.88705973891267e-08,0.887542518514203,0.105,0.058,0.0162498770338899,"DC2hm","chr16-12685602-12686364","CPPED1"
"chr2-101089085-101090137.2",2.9679803632721e-09,0.887151739523412,0.132,0.071,0.000487802412605585,"DC2hm","chr2-101089085-101090137","TBC1D8"
"chr2-159890551-159891390.1",2.78523964868801e-11,0.886697173482354,0.158,0.087,4.57768062460118e-06,"DC2hm","chr2-159890551-159891390","LY75-CD302"
"chr6-32608313-32608593",3.35685937469298e-08,0.886470278383624,0.114,0.062,0.00551716622527664,"DC2hm","chr6-32608313-32608593","HLA-DRB1"
"chr1-59019845-59020793.1",2.56509411975456e-12,0.885736893804845,0.177,0.096,4.2158604405226e-07,"DC2hm","chr1-59019845-59020793","LINC01358"
"chr10-11710532-11711113",1.37844594228994e-08,0.885676662997939,0.12,0.066,0.00226554482845064,"DC2hm","chr10-11710532-11711113","RP11-138I18.2"
"chr2-113910032-113911586",1.66699340955186e-08,0.885548160413798,0.117,0.065,0.00273978701826896,"DC2hm","chr2-113910032-113911586","ACTR3"
"chr12-14239295-14240470.1",3.52402307357983e-10,0.884619114118589,0.144,0.079,5.79190812258212e-05,"DC2hm","chr12-14239295-14240470","RP11-134N1.2"
"chr16-57340874-57341441.1",1.97701765128073e-11,0.884598404874605,0.161,0.09,3.24932736076245e-06,"DC2hm","chr16-57340874-57341441","CCL22"
"chr5-318311-318844",6.13041623608899e-08,0.88360904014253,0.108,0.06,0.0100756456048241,"DC2hm","chr5-318311-318844","AHRR"
"chr6-12118900-12119675",2.13232445882638e-08,0.882408436112752,0.12,0.064,0.0035045818643041,"DC2hm","chr6-12118900-12119675","HIVEP1"
"chr7-151380769-151382454.1",1.5875841635794e-11,0.881939249744893,0.163,0.091,2.60927395205093e-06,"DC2hm","chr7-151380769-151382454","WDR86"
"chr16-12547044-12547652",3.09700126989819e-08,0.881687961678443,0.116,0.063,0.00509007643714118,"DC2hm","chr16-12547044-12547652","SNX29"
"chr9-99253210-99254436.3",1.09754766606732e-20,0.88133412668437,0.287,0.161,1.80387446656494e-15,"DC2hm","chr9-99253210-99254436","SEC61B"
"chr5-72377471-72378232",1.80958750181848e-08,0.880808327912149,0.121,0.065,0.00297414753861376,"DC2hm","chr5-72377471-72378232","PTCD2"
"chr2-237859402-237860584.1",8.28121891389139e-09,0.879785592873895,0.125,0.069,0.00136105973459262,"DC2hm","chr2-237859402-237860584","RAMP1"
"chr3-113783247-113784355.1",1.24001359298705e-11,0.876940584621581,0.167,0.093,2.03802434075387e-06,"DC2hm","chr3-113783247-113784355","ATP6V1A"
"chr17-77304830-77305549.2",8.32200172965006e-11,0.875875788404019,0.156,0.087,1.36776259427664e-05,"DC2hm","chr17-77304830-77305549","SEPT9"
"chr1-92973216-92973833.2",1.22260088646708e-12,0.875773653356003,0.179,0.101,2.00940568695298e-07,"DC2hm","chr1-92973216-92973833","FAM69A"
"chr13-77345083-77346085.1",1.14780342907757e-13,0.875024158267224,0.194,0.111,1.88647232586045e-08,"DC2hm","chr13-77345083-77346085","MYCBP2"
"chr7-5699977-5700651.2",4.2870614349807e-09,0.874551996569117,0.134,0.072,0.000704599982146253,"DC2hm","chr7-5699977-5700651","RNF216"
"chr13-28040903-28041902.1",4.15072903428587e-16,0.873324477873446,0.229,0.13,6.82193070430053e-11,"DC2hm","chr13-28040903-28041902","FLT3"
"chr17-17957916-17960095",4.22862925523357e-08,0.873233649392513,0.115,0.064,0.00694996361243913,"DC2hm","chr17-17957916-17960095","TOM1L2"
"chr4-147793991-147795206.2",2.8991653022847e-12,0.872265866055356,0.179,0.1,4.76492313257002e-07,"DC2hm","chr4-147793991-147795206","ARHGAP10"
"chr1-173417650-173418642.3",3.08895807342893e-11,0.872167000621492,0.162,0.091,5.07685704158412e-06,"DC2hm","chr1-173417650-173418642","PRDX6"
"chr2-30797779-30798998.2",1.98949439371538e-13,0.871780045706756,0.195,0.108,3.26983351079091e-08,"DC2hm","chr2-30797779-30798998","CAPN13"
"chr6-11774362-11775026.2",2.21031558337201e-15,0.871396037285779,0.222,0.125,3.63276417705107e-10,"DC2hm","chr6-11774362-11775026","ADTRP"
"chr1-108130613-108131894",4.40694752093998e-10,0.871197836316463,0.145,0.081,7.24303859804091e-05,"DC2hm","chr1-108130613-108131894","SLC25A24"
"chr3-100602551-100603915",1.69424326695188e-07,0.870077175731327,0.108,0.059,0.0278457352139877,"DC2hm","chr3-100602551-100603915","ADGRG7"
"chr17-49575412-49576945.3",1.7258929025386e-11,0.869930110967052,0.172,0.093,2.83659127996732e-06,"DC2hm","chr17-49575412-49576945","NXPH3"
"chr20-49281190-49281596.1",4.50865621253922e-14,0.86945658150684,0.208,0.114,7.41020191811883e-09,"DC2hm","chr20-49281190-49281596","ZNFX1"
"chr1-9655097-9655603.1",1.1426816503656e-09,0.868539148908553,0.141,0.078,0.000187805442645838,"DC2hm","chr1-9655097-9655603","PIK3CD"
"chr14-75542284-75543379.1",5.50009670795366e-17,0.868369103760507,0.245,0.138,9.03968394435723e-12,"DC2hm","chr14-75542284-75543379","BATF"
"chr1-59272021-59272917.2",1.66132766881709e-09,0.867686653612984,0.136,0.079,0.000273047509008433,"DC2hm","chr1-59272021-59272917","RP11-467C18.1"
"chr3-172138719-172139188.1",1.85385520585328e-09,0.866852045782333,0.138,0.076,0.000304690372358015,"DC2hm","chr3-172138719-172139188","FNDC3B"
"chr15-66427955-66429864.2",4.72580837258596e-18,0.866332589539734,0.26,0.148,7.76710235076365e-13,"DC2hm","chr15-66427955-66429864","MAP2K1"
"chr11-65279590-65280464.2",8.33923786866061e-12,0.866296151431864,0.174,0.098,1.37059543990371e-06,"DC2hm","chr11-65279590-65280464","POLA2"
"chr21-34745475-34746230",2.3710782924434e-08,0.866266337034597,0.118,0.068,0.00389698572754535,"DC2hm","chr21-34745475-34746230","LINC00160"
"chr7-27097620-27097883",1.11523674999837e-07,0.866147453798177,0.111,0.061,0.0183294736045983,"DC2hm","chr7-27097620-27097883","HOXA1"
"chr20-17965690-17966319",2.8112872036411e-08,0.863704061874427,0.122,0.066,0.00462049108354432,"DC2hm","chr20-17965690-17966319","SNX5"
"chr3-168156387-168157601",1.1285896481396e-07,0.862464108934982,0.112,0.062,0.0185489351619984,"DC2hm","chr3-168156387-168157601","GOLIM4"
"chr1-40898180-40898935.1",5.4423285738324e-10,0.861449451190032,0.147,0.082,8.94473912752224e-05,"DC2hm","chr1-40898180-40898935","CITED4"
"chr8-144013244-144013539",4.00689354877808e-08,0.861170773674883,0.119,0.066,0.00658552989209421,"DC2hm","chr8-144013244-144013539","SPATC1"
"chr2-136255137-136256334.2",4.94255941740407e-11,0.861117838699172,0.17,0.091,8.12334353047447e-06,"DC2hm","chr2-136255137-136256334","CXCR4"
"chr15-63845920-63846502",4.70290606284112e-08,0.860256160369373,0.119,0.065,0.00772946125958252,"DC2hm","chr15-63845920-63846502","HERC1"
"chr16-11608037-11608635.1",1.43789023270511e-10,0.859517333694724,0.153,0.087,2.36324449196248e-05,"DC2hm","chr16-11608037-11608635","LITAF"
"chr5-112522728-112524393.2",2.00757781046399e-08,0.859148671364281,0.123,0.069,0.00329955451038809,"DC2hm","chr5-112522728-112524393","EPB41L4A-AS2"
"chr5-69432239-69433163",2.71990647527214e-08,0.858020264617684,0.122,0.067,0.00447030228743352,"DC2hm","chr5-69432239-69433163","MARVELD2"
"chr11-34651604-34653009.1",1.47876462264426e-12,0.857764289736889,0.187,0.105,2.43042359554698e-07,"DC2hm","chr11-34651604-34653009","EHF"
"chr6-20463265-20464316",1.15344949106815e-07,0.857098933992804,0.112,0.063,0.0189575191104505,"DC2hm","chr6-20463265-20464316","E2F3"
"chr13-50355699-50356416",2.77500865644011e-07,0.856658851687723,0.105,0.059,0.0456086547729215,"DC2hm","chr13-50355699-50356416","DLEU1"
"chr7-50281050-50282295.1",6.11546362777083e-09,0.856601893474248,0.134,0.074,0.00100510702454227,"DC2hm","chr7-50281050-50282295","AC020743.4"
"chr3-197723745-197724353",2.20312154976254e-07,0.856236878482559,0.108,0.06,0.0362094042311223,"DC2hm","chr3-197723745-197724353","RUBCN"
"chr1-243477499-243478221.2",9.50048766987205e-13,0.85614337874361,0.188,0.108,1.56145265098182e-07,"DC2hm","chr1-243477499-243478221","SDCCAG8"
"chr15-51189526-51190216.2",2.01315144689222e-10,0.856086818269957,0.157,0.087,3.30871506053971e-05,"DC2hm","chr15-51189526-51190216","RP11-108K3.1"
"chr6-18473543-18474232",1.50469014101325e-07,0.855387276740426,0.109,0.061,0.0247303348126232,"DC2hm","chr6-18473543-18474232","RNF144B"
